,0,1
2426,uck,-0.521387501
2427,Globalization demographic shifts conflicts inequality amp climate change cause people to cross borders in search o,-0.602875051
2428,Why do so many of the people who believe God flooded the Earth for 40 days amp nights at the same time think climate change is a myth,-0.660675504
2429,Las plantas ayudan a mitigar el cambio clim tico pero nosotros tenemos que hacer nuestra parte,-0.724197608
2430,Why r environmental agencies ignoring the cause of climate change greenhouse gasses deforestation species extinction pollution,-0.731834747
2431,dying inside skin is breaking out really stressed crying 24 7 climate change exists capitalism is fucking us o,-0.992204554
2432,If all we burn is stuff that we grow we will never increase atmospheric carbon concentration and we stop climate change,-0.570838911
2433,The World s Snowiest Place Is Starting to Melt,-0.539111721
2434,futurism Can we reverse the damage,-0.767199639
2435,Climate change impacts are already hitting us say Europeans,-0.560793346
2436,97 of scientists are wrong about Climate Change It s not CO2 It s pubescent boy showers,-0.773541005
2437,I am totally out of patience with anti vaxxers They are even worse than climate change deniers,-0.781602049
2438,UN Doc Climate Change is New Challenge in Fighting Disease Outbreaks,-0.578417126
2439,Just four years left of the 1 5C carbon budget we have to act NOW to prevent catastrophic climate change,-0.641522172
2440,Over Population climate change natural weather pattern migration poor farming,-0.935757839
2441,How climate change could make air travel even more unpleasant Washington Post,-0.631801275
2442,Cases of severe turbulence to soar thanks to climate change say scientists haines ht,-0.543885399
2443,NRG embraced green energy Now hedge funds have put a climate change skeptic on the board,-0.504895397
2444,realise you have been lied when told that the cost of trying to prevent climate change is too high,-0.814532887
2445,Yes Investors to do their bit America s biggest pension fund Calpers to pressure companies to be climate competen,-0.651056169
2446,What s Going On With U S Climate Change Policy,-0.779599811
2447,Please tell me that the Government now believes in Climate Change,-0.584480016
2448,We All Live in Fear How Climate Change Is Devastating to Refugees Broadly,-0.657167837
2449,Science isn t a popularity contest,-0.872718528
2450,Is he going to discuss the climate change hoax he said originated in China,-0.531233093
2451,That is the stupidest thing I ever heard What the heck is wrong with the Times Have they lost their minds,-0.920750225
2452,D Trump I don t believe in climate change Can I get in,-0.731516243
2453,A DUMB 35 YEAR OLD RICH KID AS CHIEF NATIONAL STRATEGIST A CLIMATE CHANGE DENIER AS EPA CHIEF and THE MOTHER FUCK,-0.519929386
2454,The Visible Effects of Climate Change in Iran,-0.947434863
2455,This fucking idiot doesn t think climate change is real what makes you think he won t pretend WW3 isn t happening when it does,-0.93127157
2456,Survey of Economists Shows Climate Change Impact Sooner More Severe,-0.590624899
2457,Woodward News BMC Currently study,-0.790624888
2458,International climate looks change although Russian presence couldn t prevent US to initiate strikes in Syria,-0.780009078
2459,D j vu all over again Heartland Institute Peddling Misinformation to Teachers about Climate Change,-0.593449234
2460,enjoy a smooth flight back home today as seriously bumpy flights could become more common in a warmer,-0.521563903
2461,Uh Sarah climate change affects temperature not weather Kappa,-0.84048618
2462,Bringing back the black lung,-0.51469742
2463,Climate Change Could Drive Up Severe Airline Turbulence,-0.677081586
2464,Climate Change Anyone Mud Erased a Village in Peru a Sign of Larger Perils in South America,-0.645397885
2465,Eur Investors are doing their bit America s largest pension fund pressures companies on climate,-0.511838268
2466,Climate Change Alarmists at CNN The big one is coming and it s going to be a flu pandemic,-0.7116421
2467,Prof David Battisti Climate change and Global Food Security,-0.500554838
2468,Ice core samples used for climate change research melted after freezer failure,-0.683187787
2469,i hate how well he writes about climate change i just want him to be 100 wrong,-0.829622369
2470,About climate change get US off petrol teat,-0.61766873
2471,And JUST making it so much worse promoting denial,-0.628482616
2472,between war climate change yall kids gone live lives more worried about where to find shelter and clean water than what to study at uni,-0.940648906
2473,Globally deforestation represents 15 of greenhouse gas emissions We cannot solve climate change without also addressing deforestation,-0.721605867
2474,UAE could face food and energy shortages says climate change report,-0.528476088
2475,New report on how is contributing to the staggering numbers of who are forced to leave home,-0.657245457
2476,TheTLSOn climate change and fiction When the worst happens what is left How does life go on,-0.882033657
2477,My president doesn t believe in climate change,-0.687721019
2478,High degree of likelihood Sort of like Climate Change or 17 agencies saying Russians tried to throw the election Come on SH,-0.62435147
2479,Lauaghable at best Sad to think people write this shit and expect us to agree with their failed ECO Globalist scam,-0.902875255
2480,It doesn t look like climate change is going to be stopping any time soon,-0.81491403
2481,Ugh,-0.999466465
2482,But remember 45 says its China s imagination Climate change is Real,-0.536796404
2483,damn climate change,-0.844215294
2484,Climate change Can t fix it without my bike Need a bike first Everything comes down to the bike,-0.870505862
2485,In China s Pearl River Delta breakneck development and the threat of climate change are colliding,-0.560612507
2486,Obama Orders the Moon Destroyed to Stop Global Warming Gravitational Pull Causing,-0.697725395
2487,Pathetic Move to Undo Climate Change Policies,-0.648076173
2488,How this disease feels 2 a victim like somebody opens the top of my head sets a hot iron inside my brain then,-0.677507377
2489,Standards govern many aspects of business could they also drive corporate,-0.502342992
2490,Why Nuclear Kirk Sorensen Yes for change,-0.593695816
2491,Is Climate Change Producing Too Many Female Sea Turtles,-0.554696599
2492,Macfarlane don t believe the lie of global warming climate change global cooling heading for an ice age rubbish,-0.610597659
2493,ForeverMarshallIslands Climate change is very very real Within the last decade this,-0.586512563
2494,Another non robust claim based on climate models with no skill in hindcast at predicting such changes in turbulence ht,-0.661343033
2495,boosts coal China takes change lead Salt Lake Tribune,-0.6373677
2496,Pite Bre climate change is cyclical Scientists are just people and prone to error They are delving in an ar,-0.59911365
2497,Due to climate change April Fool s Day has been delayed,-0.904670477
2498,my can grow up in a where climate change isn t a myth in Duisenberg behind,-0.862925357
2499,Could rising water levels due to climate change affect this iconic Beach landmark,-0.695062498
2500,Abrupt Climate Change Requires Fast Solutions,-0.608915911
2501,Climate change is undermining sustainable development in Here is what can be done about it,-0.537982857
2502,Why doesn t leonardo di caprio just run for president With all his talks about climate change,-0.654770371
2503,Typical young person Why arent you focusing more on the future looks at climate change and global conflict Dunno memes I guess,-0.823549755
2504,According to water scarcity exacerbated by climate change cost regions 6 of GDP spur migration amp con,-0.657019147
2505,So much zombie fog lately I don t recall this being a thing until recently Climate change or coming zombie invasion,-0.71358644
2506,1 2 2017 Climate Change Heavy Aerosol Spraying Operation Prevents Rain,-0.884894286
2507,What Fake man made climate change,-0.512288906
